,pm,stator_tooth,stator_yoke,stator_winding
37539,-1.7995782,-0.79693884,-0.6474993,-0.7924038
37540,-1.7986246,-0.7978828,-0.64810646,-0.7943262
37541,-1.7978704,-0.798611,-0.6489441,-0.7955417
37542,-1.7522761,-0.7632511,-0.62054324,-0.75711536
37543,-1.7515621,-0.7633265,-0.6200538,-0.7584068
37544,-1.7589424,-0.76981324,-0.6248869,-0.7664714
37545,-1.7621906,-0.7726974,-0.6265633,-0.7703361
37546,-1.7615646,-0.773705,-0.62663174,-0.77315605
37547,-1.7547263,-0.7700958,-0.6230448,-0.77062356
37548,-1.742877,-0.7637067,-0.61751246,-0.76533175
37549,-1.6705863,-0.7127541,-0.5754082,-0.7119426
37550,-1.6601589,-0.70823604,-0.573073,-0.708352
37551,-1.6542339,-0.7067105,-0.5731464,-0.70739985
37552,-1.6423321,-0.70171636,-0.570242,-0.70324624
37553,-1.6342871,-0.69972426,-0.5697142,-0.7017347
37554,-1.628327,-0.6984557,-0.56962687,-0.70018363
37555,-1.5735345,-0.65681183,-0.53496283,-0.6540711
37556,-1.5801259,-0.6651484,-0.54244816,-0.66388375
37557,-1.595662,-0.67767096,-0.5532968,-0.6776818
37558,-1.610753,-0.68866104,-0.5625918,-0.6897536
37559,-1.6398959,-0.70237225,-0.57311624,-0.7034458
37560,-1.6733265,-0.7206945,-0.5866825,-0.7214724
37561,-1.6443365,-0.69292456,-0.5629841,-0.6875448
37562,-1.6657425,-0.70859677,-0.5752313,-0.70490396
37563,-1.6939366,-0.727913,-0.5906166,-0.7250363
37564,-1.7192683,-0.7454977,-0.6047746,-0.74331903
37565,-1.739115,-0.75880694,-0.6158781,-0.75690126
37566,-1.7619065,-0.77485204,-0.62882304,-0.7740461
37567,-1.7362797,-0.75662506,-0.61303806,-0.75523597
37568,-1.7120769,-0.74046385,-0.5986537,-0.73981965
37569,-1.7316804,-0.7555455,-0.61133194,-0.75665176
37570,-1.7426101,-0.76410294,-0.6187949,-0.76546985
37571,-1.7345018,-0.7599664,-0.615594,-0.7616128
37572,-1.7251345,-0.75474656,-0.611833,-0.7564197
37573,-1.7136893,-0.7474202,-0.60638964,-0.74907327
37574,-1.6616797,-0.7072929,-0.5738455,-0.70537925
37575,-1.6717075,-0.71421134,-0.57979,-0.71240336
37576,-1.6763778,-0.7169424,-0.5822344,-0.7146585
37577,-1.6856515,-0.7223097,-0.5866347,-0.7192712
37578,-1.6874592,-0.72360957,-0.5874961,-0.72058606
37579,-1.6920831,-0.72638416,-0.5895994,-0.7231475
37580,-1.6433423,-0.6876144,-0.5571389,-0.6790999
37581,-1.6668198,-0.70444095,-0.57093215,-0.6969608
37582,-1.6821221,-0.7148504,-0.579478,-0.7077991
37583,-1.6979802,-0.72680545,-0.5891091,-0.7211118
37584,-1.7091866,-0.73541236,-0.5958342,-0.7309067
37585,-1.7126961,-0.73847264,-0.5980351,-0.73483205
37586,-1.6629559,-0.7006363,-0.5664702,-0.69260114
37587,-1.6946619,-0.7238322,-0.5841793,-0.7193644
37588,-1.7135967,-0.73743355,-0.59563684,-0.73369735
37589,-1.7266177,-0.7471615,-0.6037601,-0.7441327
37590,-1.7397845,-0.7567732,-0.6121011,-0.7541841
37591,-1.7372969,-0.7549617,-0.61132336,-0.7516042
37592,-1.7320197,-0.75046843,-0.60819453,-0.74575895
37593,-1.6872151,-0.7185925,-0.58213264,-0.71226203
37594,-1.6851404,-0.7211302,-0.5852004,-0.717752
37595,-1.6766579,-0.7192257,-0.5845808,-0.71831274
37596,-1.6760008,-0.7216531,-0.5873626,-0.7221452
37597,-1.6839542,-0.72832036,-0.5929381,-0.7293583
37598,-1.6914984,-0.73455054,-0.5978408,-0.73570865
37599,-1.6502466,-0.70056915,-0.56985027,-0.69859236
37600,-1.6652296,-0.71221375,-0.5791758,-0.71161103
37601,-1.6721623,-0.7183156,-0.5839991,-0.71878994
37602,-1.6746459,-0.7203392,-0.5856918,-0.72103375
37603,-1.6639646,-0.71415234,-0.58051705,-0.71503633
37604,-1.6678478,-0.71663934,-0.58197814,-0.71782213
37605,-1.62568,-0.68152505,-0.5522267,-0.67828083
37606,-1.6448051,-0.6947488,-0.562602,-0.6917448
37607,-1.6629267,-0.70601726,-0.571498,-0.70256865
37608,-1.6772629,-0.715015,-0.5785081,-0.71130085
37609,-1.6851728,-0.72004074,-0.58250946,-0.7162649
37610,-1.6946005,-0.72625804,-0.58790344,-0.7223054
37611,-1.6480571,-0.6887259,-0.5571382,-0.6783551
37612,-1.679487,-0.70979863,-0.574018,-0.70106375
37613,-1.7056185,-0.72764623,-0.58867925,-0.7190018
37614,-1.7379977,-0.748968,-0.60584545,-0.73994595
37615,-1.7499387,-0.75795466,-0.6138822,-0.74959725
37616,-1.7453117,-0.7561063,-0.613175,-0.7482647
37617,-1.7274616,-0.74413383,-0.6037277,-0.73610526
37618,-1.6896756,-0.7156844,-0.5797185,-0.7057128
37619,-1.6998582,-0.72458524,-0.5870205,-0.71632576
37620,-1.7061397,-0.7297282,-0.59153545,-0.72201574
37621,-1.71947,-0.7400883,-0.6004987,-0.73346674
37622,-1.7358499,-0.75219506,-0.61036193,-0.74664074
37623,-1.7494714,-0.7623621,-0.61846703,-0.7578794
37624,-1.7094494,-0.73165596,-0.5923017,-0.7245368
37625,-1.7326123,-0.7494738,-0.60696363,-0.7444379
37626,-1.7467494,-0.7609803,-0.6155138,-0.75850177
37627,-1.7643355,-0.77436787,-0.6253848,-0.77416027
37628,-1.7826372,-0.7872673,-0.6353764,-0.7877199
37629,-1.7960541,-0.7961575,-0.6421139,-0.7958666
37630,-1.7394369,-0.7527541,-0.6071461,-0.7476971
37631,-1.7355046,-0.7509188,-0.60653734,-0.74621904
37632,-1.7313509,-0.7485918,-0.6052637,-0.74399835
37633,-1.7304647,-0.748061,-0.6055371,-0.7431537
37634,-1.7286069,-0.74659026,-0.6049572,-0.74115634
37635,-1.7256309,-0.7446426,-0.6038841,-0.7390187
37636,-1.6534669,-0.6917577,-0.560633,-0.68130875
37637,-1.6391318,-0.6837317,-0.55383384,-0.6745444
37638,-1.638182,-0.68525904,-0.5555983,-0.6774701
37639,-1.6354549,-0.68547344,-0.55591977,-0.67920154
37640,-1.6369677,-0.6882206,-0.55838966,-0.68328774
37641,-1.6363087,-0.68939376,-0.55957,-0.68568796
37642,-1.6289247,-0.68526566,-0.5562557,-0.6822275
37643,-1.5914259,-0.6548287,-0.5302896,-0.6487112
37644,-1.6060947,-0.6673446,-0.54033595,-0.6630089
37645,-1.61656,-0.67599094,-0.54739845,-0.6726762
37646,-1.6282103,-0.68529475,-0.5550886,-0.6830615
37647,-1.6380255,-0.6932901,-0.5616981,-0.6920096
37648,-1.6589926,-0.7065309,-0.5715723,-0.70576715
37649,-1.6282097,-0.6801784,-0.5490856,-0.67434424
37650,-1.6539433,-0.6981338,-0.5642307,-0.6930522
37651,-1.6737764,-0.7119528,-0.5761503,-0.7074163
37652,-1.695675,-0.7276216,-0.58965003,-0.7241185
37653,-1.6983747,-0.7311164,-0.59308267,-0.72895765
37654,-1.6963787,-0.7308878,-0.5934547,-0.7296022
37655,-1.6182222,-0.6742229,-0.5474836,-0.66904855
37656,-1.6199263,-0.6815006,-0.55461895,-0.6796783
37657,-1.6119436,-0.68214405,-0.5567539,-0.6814786
37658,-1.60339,-0.681499,-0.55656683,-0.6817038
37659,-1.5910712,-0.6791866,-0.5550155,-0.6803411
37660,-1.5789013,-0.6746757,-0.55151105,-0.67600983
37661,-1.5259392,-0.63440126,-0.5182215,-0.630795
37662,-1.259451,-0.4513152,-0.3857737,-0.4310313
37663,-0.9893834,-0.30876786,-0.28048038,-0.29354775
37664,-1.055057,-0.34316,-0.31232724,-0.32688797
37665,-1.1472375,-0.39187545,-0.3517481,-0.37337118
37666,-1.2374382,-0.44306928,-0.39048997,-0.42309353
37667,-1.3111643,-0.484985,-0.4235427,-0.46221554
37668,-1.3442876,-0.5040662,-0.43772438,-0.4806024
37669,-1.3888621,-0.53392684,-0.4612555,-0.509701
37670,-1.4301991,-0.55790544,-0.48264915,-0.534331
37671,-1.4676223,-0.5783143,-0.5000196,-0.55398524
37672,-1.4951091,-0.5927905,-0.51192486,-0.56766343
37673,-1.512493,-0.6031617,-0.520645,-0.57761025
37674,-1.4811394,-0.5864763,-0.5082798,-0.5600382
37675,-1.497435,-0.5990675,-0.5185086,-0.57349527
37676,-1.5101521,-0.6056831,-0.5238253,-0.57964957
37677,-1.5214895,-0.61064863,-0.52788466,-0.58405733
37678,-1.5389206,-0.6147188,-0.53096884,-0.5865778
37679,-1.5648475,-0.6214227,-0.5348886,-0.5919205
37680,-1.5390165,-0.59643483,-0.5144314,-0.5632397
37681,-1.5586092,-0.6037419,-0.5194977,-0.56982356
37682,-1.5783429,-0.6112355,-0.5248148,-0.5765949
37683,-1.5923914,-0.6189708,-0.5301911,-0.5849136
37684,-1.5893561,-0.62137145,-0.5319105,-0.5889698
37685,-1.5872557,-0.62434274,-0.53438675,-0.593444
37686,-1.5372946,-0.5942742,-0.5112315,-0.5612794
37687,-1.5553346,-0.6083176,-0.5218916,-0.5775636
37688,-1.5640353,-0.61901224,-0.5305908,-0.59013426
37689,-1.5691711,-0.6264135,-0.5369303,-0.5986612
37690,-1.5715158,-0.6312548,-0.541152,-0.6041846
37691,-1.5602297,-0.62965864,-0.5406525,-0.6034713
37692,-1.5334783,-0.61714214,-0.5313044,-0.5911719
37693,-1.5106739,-0.60485244,-0.5218469,-0.578766
37694,-1.5158749,-0.6094113,-0.5259697,-0.5833485
37695,-1.5185463,-0.611015,-0.527653,-0.5847097
37696,-1.5167251,-0.60919553,-0.526376,-0.582506
37697,-1.5068805,-0.6086463,-0.52592576,-0.5833627
37698,-1.5011876,-0.60758984,-0.525049,-0.5829965
37699,-1.4528127,-0.5810018,-0.50350857,-0.5556442
37700,-1.4629688,-0.58955574,-0.51003313,-0.5658247
37701,-1.4722451,-0.59473985,-0.5141885,-0.57141566
37702,-1.4879241,-0.6014005,-0.5196607,-0.5777571
37703,-1.5022312,-0.60644054,-0.52345586,-0.58209276
37704,-1.5119156,-0.6096236,-0.5257485,-0.5848291
37705,-1.4753565,-0.586478,-0.5074386,-0.5604492
37706,-1.4800544,-0.5896413,-0.509933,-0.5640354
37707,-1.4992169,-0.59461415,-0.5130408,-0.56806386
37708,-1.5121338,-0.5985869,-0.51583254,-0.57141215
37709,-1.5135348,-0.5986415,-0.5157098,-0.57135594
37710,-1.5136359,-0.59818906,-0.51519346,-0.57089144
37711,-1.4653496,-0.56874883,-0.49207124,-0.5393729
37712,-1.4770541,-0.57684875,-0.49884844,-0.5482441
37713,-1.4806001,-0.58096397,-0.50274706,-0.55271065
37714,-1.4810569,-0.5851216,-0.50658464,-0.5576813
37715,-1.4817461,-0.5906295,-0.511287,-0.5643651
37716,-1.4856648,-0.59769034,-0.51686776,-0.5730239
37717,-1.4587091,-0.58607686,-0.50748146,-0.56156194
37718,-1.4470228,-0.58268845,-0.50438046,-0.55907094
37719,-1.4478297,-0.5908416,-0.51113105,-0.5694229
37720,-1.4451357,-0.59670544,-0.51573014,-0.5773137
37721,-1.4422992,-0.59998834,-0.5178776,-0.5820597
37722,-1.437993,-0.60184747,-0.5185833,-0.5853629
37723,-1.4319683,-0.601727,-0.5173432,-0.586944
37724,-1.3827024,-0.576426,-0.49700865,-0.56086135
37725,-1.3848367,-0.5786021,-0.4982361,-0.56373304
37726,-1.389061,-0.5811583,-0.4999396,-0.5667905
37727,-1.405324,-0.5848218,-0.5030818,-0.5698607
37728,-1.4267329,-0.5882685,-0.5064831,-0.57164454
37729,-1.4333036,-0.59099466,-0.5090301,-0.5738813
37730,-1.3840054,-0.56791073,-0.49116957,-0.5498637
37731,-1.3899068,-0.5749026,-0.49671233,-0.5576812
37732,-1.3906054,-0.5792737,-0.50015664,-0.5628452
37733,-1.3877285,-0.58041555,-0.50113565,-0.56430256
37734,-1.3840941,-0.58017546,-0.501176,-0.5641054
37735,-1.381083,-0.57988113,-0.5011043,-0.56382495
37736,-1.3302426,-0.554476,-0.48140767,-0.53672725
37737,-1.3375456,-0.55910677,-0.48490298,-0.5419531
37738,-1.3349686,-0.55886924,-0.48443073,-0.54210186
37739,-1.3354113,-0.560053,-0.4849605,-0.54404235
37740,-1.3399082,-0.56301695,-0.48692325,-0.54771113
37741,-1.3446256,-0.56588435,-0.48898557,-0.5511291
37742,-1.3052614,-0.5464492,-0.47352207,-0.5308319
37743,-1.3181735,-0.55310696,-0.47805595,-0.5386935
37744,-1.3361498,-0.5613766,-0.4838925,-0.54807067
37745,-1.3548985,-0.570595,-0.49073035,-0.5581142
37746,-1.372678,-0.5793766,-0.4972153,-0.56774825
37747,-1.383879,-0.5852425,-0.50171053,-0.57393444
37748,-1.3851385,-0.5855751,-0.50213486,-0.5739802
37749,-1.3530662,-0.56867945,-0.48927164,-0.5558703
37750,-1.3730748,-0.57824856,-0.49690863,-0.56552863
37751,-1.3870649,-0.58451194,-0.50209934,-0.57157147
37752,-1.3868465,-0.5842147,-0.5023909,-0.57058764
37753,-1.3848615,-0.58318096,-0.5020602,-0.5689573
37754,-1.3911656,-0.58445054,-0.50385755,-0.5690892
37755,-1.350774,-0.56167877,-0.48682055,-0.54379755
37756,-1.3681996,-0.56953156,-0.4934246,-0.5515573
37757,-1.3760628,-0.5746025,-0.4974545,-0.5570631
37758,-1.3817925,-0.5790501,-0.50080013,-0.56225115
37759,-1.3848963,-0.5815686,-0.5023387,-0.5655944
37760,-1.3841078,-0.5817381,-0.50222427,-0.5661694
37761,-1.338003,-0.5583902,-0.4840067,-0.54143703
37762,-1.3468287,-0.5631836,-0.48744762,-0.54704976
37763,-1.3454407,-0.5627793,-0.4867898,-0.5470718
37764,-1.3382112,-0.5596702,-0.48387927,-0.5442629
37765,-1.3353934,-0.55841756,-0.48258996,-0.5432117
37766,-1.3307734,-0.55620855,-0.47988465,-0.5419882
37767,-1.2808688,-0.53138745,-0.45953524,-0.5165519
37768,-1.2983549,-0.540647,-0.46673357,-0.52660453
37769,-1.3119493,-0.54752725,-0.47213885,-0.53385216
37770,-1.3244653,-0.55376434,-0.47699422,-0.54050857
37771,-1.3365822,-0.5595646,-0.48224056,-0.54583853
37772,-1.3468367,-0.5646425,-0.48699328,-0.5502441
37773,-1.3300972,-0.555642,-0.4807645,-0.5396098
37774,-1.3334906,-0.5580139,-0.4829557,-0.5419308
37775,-1.3504217,-0.5666579,-0.49004513,-0.55081475
37776,-1.3659155,-0.57487726,-0.49661556,-0.55935776
37777,-1.3753865,-0.57993877,-0.5005838,-0.56463677
37778,-1.3855201,-0.58524317,-0.5046074,-0.57038414
37779,-1.3901905,-0.5877463,-0.5063673,-0.5731691
37780,-1.346379,-0.5648145,-0.4886375,-0.5488318
37781,-1.3540419,-0.56873006,-0.4915476,-0.55329853
37782,-1.3617568,-0.57219326,-0.49403062,-0.55721974
37783,-1.3674188,-0.57437825,-0.49556732,-0.55959153
37784,-1.3713408,-0.57623684,-0.4967763,-0.561822
37785,-1.376834,-0.5785659,-0.4981483,-0.56468654
37786,-1.3363869,-0.5570107,-0.48071134,-0.5424999
37787,-1.3516173,-0.56406415,-0.4854942,-0.55075383
37788,-1.3610139,-0.56884867,-0.48901528,-0.5561023
37789,-1.3641639,-0.5704689,-0.49052668,-0.5574487
37790,-1.3653866,-0.5708962,-0.49124065,-0.5574285
37791,-1.3655293,-0.5705004,-0.49162823,-0.55615366
37792,-1.3194256,-0.5472569,-0.474298,-0.5304057
37793,-1.3237829,-0.5498737,-0.4767937,-0.53271264
37794,-1.3237064,-0.54980564,-0.47691736,-0.5322561
37795,-1.3232226,-0.550238,-0.47741574,-0.53259784
37796,-1.3263608,-0.5524703,-0.47932193,-0.534887
37797,-1.3337419,-0.5559849,-0.48222846,-0.5383475
37798,-1.2902158,-0.5335828,-0.46437904,-0.5146032
37799,-1.308266,-0.5436882,-0.47218215,-0.52594274
37800,-1.3213801,-0.5508199,-0.47746354,-0.53398246
37801,-1.3332798,-0.55703473,-0.48196623,-0.54110307
37802,-1.344018,-0.5625925,-0.4860409,-0.5473792
37803,-1.3567593,-0.568547,-0.49064595,-0.55372155
37804,-1.3464174,-0.5621277,-0.4857959,-0.54638654
37805,-1.33941,-0.5567719,-0.48161802,-0.54033226
37806,-1.3724117,-0.56695694,-0.49010792,-0.5495175
37807,-1.384334,-0.5712676,-0.4928416,-0.55465174
37808,-1.3830029,-0.57250017,-0.49264702,-0.5575253
37809,-1.3755836,-0.571553,-0.49196008,-0.5566938
37810,-1.3678807,-0.5702119,-0.49138063,-0.55502105
37811,-1.3257459,-0.5504851,-0.47645968,-0.5337749
37812,-1.3306551,-0.55409944,-0.4796356,-0.5374183
37813,-1.335859,-0.5575632,-0.48259848,-0.54102224
37814,-1.3401053,-0.5602582,-0.48491588,-0.5438656
37815,-1.3379222,-0.5598131,-0.4847261,-0.54328823
37816,-1.3412137,-0.5616423,-0.4862467,-0.54535514
37817,-1.2981926,-0.54039913,-0.46959534,-0.52303326
37818,-1.3050642,-0.5440731,-0.47239304,-0.5271678
37819,-1.3053637,-0.5444892,-0.47261968,-0.5277456
37820,-1.3045647,-0.5442179,-0.47228742,-0.5275951
37821,-1.3029224,-0.54358083,-0.47164,-0.52710104
37822,-1.3020027,-0.54321164,-0.47122926,-0.5268761
37823,-1.2541872,-0.51962054,-0.45178044,-0.50242686
37824,-1.2652042,-0.5254046,-0.4559766,-0.5091721
37825,-1.2792134,-0.5321912,-0.46151856,-0.5163703
37826,-1.2921376,-0.5386181,-0.46590218,-0.5238652
37827,-1.3050092,-0.54500604,-0.47007447,-0.5316585
37828,-1.3192936,-0.55168223,-0.47525585,-0.538722
37829,-1.2738396,-0.5287021,-0.45759338,-0.51345134
37830,-1.2990738,-0.5416974,-0.46840551,-0.5269622
37831,-1.315455,-0.54996324,-0.47523537,-0.53532535
37832,-1.3260258,-0.5558485,-0.4802758,-0.541175
37833,-1.3348314,-0.5606636,-0.4844942,-0.5459242
37834,-1.343383,-0.56501716,-0.4882262,-0.55019635
37835,-1.3282282,-0.5571898,-0.4824487,-0.54141796
37836,-1.3069259,-0.54682773,-0.47439075,-0.5304322
37837,-1.3158882,-0.5512964,-0.47798276,-0.5350119
37838,-1.3219678,-0.5546106,-0.48046288,-0.5387075
37839,-1.3257364,-0.556803,-0.48180035,-0.5415763
37840,-1.3315251,-0.55938655,-0.4834053,-0.54475915
37841,-1.3374097,-0.5619199,-0.4849478,-0.5479992
37842,-1.2982795,-0.54221046,-0.46916676,-0.52743024
37843,-1.308172,-0.5469326,-0.47257328,-0.53271544
37844,-1.3137139,-0.5494863,-0.47418845,-0.5357726
37845,-1.3204005,-0.552399,-0.4761174,-0.53925246
37846,-1.3244232,-0.5541723,-0.47715577,-0.5415291
37847,-1.3200114,-0.5519948,-0.47522122,-0.5395185
37848,-1.269726,-0.5268458,-0.4548206,-0.5131702
37849,-1.2744882,-0.5295223,-0.4576136,-0.51537377
37850,-1.2774471,-0.5312665,-0.46002436,-0.5161723
37851,-1.2797508,-0.5324874,-0.46175066,-0.51655316
37852,-1.2815111,-0.5330955,-0.46283764,-0.5163298
37853,-1.2867886,-0.53523415,-0.4649777,-0.5178908
37854,-1.2442274,-0.51421106,-0.44749805,-0.4958173
37855,-1.2700126,-0.526688,-0.45805755,-0.5086249
37856,-1.290848,-0.5370469,-0.46684188,-0.5192392
37857,-1.3086892,-0.54630625,-0.47429127,-0.52899146
37858,-1.3192145,-0.5518004,-0.4787308,-0.53466886
37859,-1.3277378,-0.55594563,-0.48203444,-0.53899455
37860,-1.2790473,-0.5311456,-0.4623788,-0.5127356
37861,-1.297977,-0.54097974,-0.4700032,-0.52353317
37862,-1.3120224,-0.5478675,-0.47499368,-0.5313694
37863,-1.3206428,-0.55205196,-0.4779731,-0.5362496
37864,-1.32563,-0.5540004,-0.47917992,-0.5384651
37865,-1.3277072,-0.5542153,-0.47909102,-0.53870714
37866,-1.3143691,-0.54376024,-0.47085842,-0.52689016
37867,-1.2981879,-0.5351832,-0.46348923,-0.51823115
37868,-1.3089402,-0.5405669,-0.46790844,-0.5238892
37869,-1.3198872,-0.5458579,-0.47240946,-0.5291339
37870,-1.3380133,-0.5486205,-0.47553793,-0.53006506
37871,-1.3604345,-0.54985,-0.47665045,-0.5292401
37872,-1.3711959,-0.5509442,-0.47790927,-0.5286798
37873,-1.3387552,-0.5297193,-0.46040264,-0.5048237
37874,-1.3518903,-0.53690434,-0.4667728,-0.5122347
37875,-1.3426102,-0.53747934,-0.4675132,-0.5140237
37876,-1.3271847,-0.5354735,-0.46613374,-0.5133202
37877,-1.3133419,-0.5328501,-0.463885,-0.5114034
37878,-1.3009,-0.53116703,-0.4625447,-0.51027274
37879,-1.2496616,-0.5074388,-0.4424179,-0.48707032
37880,-1.2562029,-0.51275533,-0.4462431,-0.49286252
37881,-1.2655416,-0.5185975,-0.45097634,-0.49923342
37882,-1.2736789,-0.52356535,-0.45509577,-0.5046419
37883,-1.2883856,-0.53117627,-0.46127808,-0.51282096
37884,-1.3045936,-0.5389416,-0.46742752,-0.5213157
37885,-1.2807393,-0.5182438,-0.44961685,-0.4985721
37886,-1.1005839,-0.41342974,-0.36699778,-0.38733852
37887,-0.97160566,-0.35225105,-0.32480145,-0.3168777
37888,-0.96253467,-0.34548852,-0.32296762,-0.30185682
37889,-1.0074898,-0.35956585,-0.33646843,-0.30958825
37890,-1.0714197,-0.38254428,-0.3562888,-0.32628146
37891,-1.0734758,-0.37972984,-0.35586295,-0.31956044
37892,-1.1263881,-0.39925224,-0.37304664,-0.33420905
37893,-1.1740129,-0.41663575,-0.38789988,-0.34734625
37894,-1.2088832,-0.42973953,-0.3992327,-0.35739046
37895,-1.2339188,-0.43912706,-0.40747297,-0.36442065
37896,-1.2583208,-0.44865692,-0.4152977,-0.3722101
37897,-1.2450848,-0.4399359,-0.40810364,-0.36345476
37898,-1.2548816,-0.44348785,-0.4103414,-0.3670627
37899,-1.2728292,-0.45160645,-0.41651958,-0.37454963
37900,-1.2873623,-0.45811003,-0.42141184,-0.3805439
37901,-1.2867651,-0.4592503,-0.42218822,-0.3821198
37902,-1.2956822,-0.46342468,-0.4250245,-0.38628933
37903,-1.2968761,-0.46400464,-0.4248851,-0.3872827
37904,-1.263694,-0.44895244,-0.4117278,-0.37479913
37905,-1.2782484,-0.4568597,-0.41724077,-0.38295293
37906,-1.282038,-0.4595288,-0.41857812,-0.386212
37907,-1.28868,-0.4632842,-0.4209906,-0.39029947
37908,-1.2950525,-0.46589953,-0.4229282,-0.39269128
37909,-1.3043914,-0.46824607,-0.4249509,-0.3940943
37910,-1.2649164,-0.44768602,-0.4085055,-0.37508178
37911,-1.2753018,-0.45163772,-0.41291255,-0.37729296
37912,-1.2824064,-0.45408297,-0.41586342,-0.3783711
37913,-1.2866043,-0.45567888,-0.41769975,-0.37925887
37914,-1.2931849,-0.4577168,-0.41942468,-0.38077185
37915,-1.3012321,-0.46062344,-0.4215201,-0.38345018
37916,-1.2680354,-0.44308063,-0.40633264,-0.36831903
37917,-1.2805886,-0.4485192,-0.41057342,-0.37325394
37918,-1.2890086,-0.45241702,-0.4136708,-0.3767703
37919,-1.2943268,-0.45597094,-0.41688693,-0.3798321
37920,-1.2954392,-0.4571001,-0.41787183,-0.38092136
37921,-1.2922876,-0.45694226,-0.41843212,-0.3804013
37922,-1.243141,-0.4341678,-0.40042067,-0.3596723
37923,-1.2493348,-0.43869662,-0.40434793,-0.36388743
37924,-1.2615999,-0.44571838,-0.409799,-0.37066934
37925,-1.2687726,-0.44983888,-0.41281468,-0.3748585
37926,-1.2677968,-0.45044118,-0.41290647,-0.37597412
37927,-1.2731062,-0.45378026,-0.41532278,-0.37944108
37928,-1.2301129,-0.43318382,-0.39827427,-0.3610411
37929,-1.2428074,-0.43885297,-0.40276107,-0.36631748
37930,-1.2558448,-0.44363195,-0.40694937,-0.36997366
37931,-1.244124,-0.4402142,-0.4062075,-0.36570105
37932,-1.2272416,-0.43661973,-0.40512478,-0.36173555
37933,-1.2115042,-0.43302223,-0.40359053,-0.3581608
37934,-1.1831459,-0.42173475,-0.3955502,-0.3472762
37935,-1.1609586,-0.41296828,-0.38880724,-0.33957347
37936,-1.1738942,-0.41714022,-0.39119643,-0.34443292
37937,-1.1719579,-0.40939876,-0.37501767,-0.35369477
37938,-1.1927016,-0.41031858,-0.36746198,-0.37143943
37939,-1.1897527,-0.40272763,-0.35813797,-0.37674654
37940,-1.2122988,-0.41108805,-0.36338598,-0.3937505
37941,-1.1859591,-0.39107397,-0.34525695,-0.38292986
37942,-1.1979064,-0.39922965,-0.348511,-0.39815158
37943,-1.2013432,-0.40442586,-0.35005826,-0.40810627
37944,-1.1899183,-0.40702137,-0.349999,-0.4144476
37945,-1.1778607,-0.4116637,-0.351266,-0.42297518
37946,-1.1564502,-0.41547966,-0.3517926,-0.43167242
37947,-1.0942432,-0.39469096,-0.33405107,-0.4150235
37948,-1.0972319,-0.4031332,-0.3389991,-0.42611986
37949,-1.1206721,-0.40748763,-0.3484805,-0.41908246
37950,-1.1194198,-0.39784235,-0.34992105,-0.3817969
37951,-1.178639,-0.4216831,-0.392829,-0.35149926
37952,-1.2274334,-0.45300597,-0.4362123,-0.3570798
37953,-1.1587989,-0.4221345,-0.42065242,-0.3135268
37954,-1.138612,-0.41550213,-0.41922718,-0.30251348
37955,-1.1037409,-0.3959921,-0.41015622,-0.27777416
37956,-1.1030694,-0.38450283,-0.4046654,-0.25100392
37957,-1.0264627,-0.35745502,-0.37393737,-0.22676146
37958,-0.99711215,-0.35519058,-0.37351054,-0.22320691
37959,-0.9370102,-0.33402342,-0.34995908,-0.2096317
37960,-0.89690983,-0.31567344,-0.33157817,-0.19617617
37961,-0.8745387,-0.30010167,-0.31552026,-0.18717329
37962,-0.8489427,-0.28491876,-0.30028072,-0.17672086
37963,-0.81985646,-0.27192265,-0.2880676,-0.16724259
37964,-0.7899746,-0.2593683,-0.27492112,-0.15863118
37965,-0.74436706,-0.239043,-0.25456083,-0.1423211
